"","Plot","Batch","TYPE","Wells","FileExtension","PlateRead","Template","Depth","Weight","Time_Slurry_Add","Time_NaOH_ADd","Time_Read","Moisture_Frac","Dry_Weight_Equivalent","notes"
"5781","508","1","A","B05","2021_PARCE_EEA_Batch1_EL-508",1247,"NAG_assay","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5782","508","1","A","A12","2021_PARCE_EEA_Batch1_EL-508",70,"Buf","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5783","508","1","A","A01","2021_PARCE_EEA_Batch1_EL-508",418,"BG_sub_blank","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5784","508","1","A","H06","2021_PARCE_EEA_Batch1_EL-508",1577,"Cello_assay","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5785","508","1","A","E11","2021_PARCE_EEA_Batch1_EL-508",117,"Hombl","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5786","508","1","A","G05","2021_PARCE_EEA_Batch1_EL-508",1885,"NAG_assay","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5787","508","1","A","D03","2021_PARCE_EEA_Batch1_EL-508",4599,"BG_assay","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5788","508","1","A","F01","2021_PARCE_EEA_Batch1_EL-508",14669,"P_sub_blank","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5789","508","1","A","H08","2021_PARCE_EEA_Batch1_EL-508",421,"quench_MUB0.16","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5790","508","1","A","H12","2021_PARCE_EEA_Batch1_EL-508",67,"Buf","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5791","508","1","A","E12","2021_PARCE_EEA_Batch1_EL-508",64,"Buf","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5792","508","1","A","E05","2021_PARCE_EEA_Batch1_EL-508",1079,"NAG_assay","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5793","508","1","A","A07","2021_PARCE_EEA_Batch1_EL-508",5091,"quench_MUB2.5","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5794","508","1","A","B08","2021_PARCE_EEA_Batch1_EL-508",4552,"quench_MUB2.5","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5795","508","1","A","C01","2021_PARCE_EEA_Batch1_EL-508",412,"BG_sub_blank","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5796","508","1","A","B11","2021_PARCE_EEA_Batch1_EL-508",126,"Hombl","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5797","508","1","A","B06","2021_PARCE_EEA_Batch1_EL-508",1576,"Cello_assay","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5798","508","1","A","C04","2021_PARCE_EEA_Batch1_EL-508",16481,"P_assay","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5799","508","1","A","F12","2021_PARCE_EEA_Batch1_EL-508",82,"Buf","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5800","508","1","A","C08","2021_PARCE_EEA_Batch1_EL-508",2785,"quench_MUB1.25","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5801","508","1","A","E04","2021_PARCE_EEA_Batch1_EL-508",20100,"P_assay","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5802","508","1","A","H01","2021_PARCE_EEA_Batch1_EL-508",16175,"P_sub_blank","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5803","508","1","A","H03","2021_PARCE_EEA_Batch1_EL-508",5654,"BG_assay","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5804","508","1","A","C03","2021_PARCE_EEA_Batch1_EL-508",9406,"BG_assay","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5805","508","1","A","D06","2021_PARCE_EEA_Batch1_EL-508",815,"Cello_assay","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5806","508","1","A","E06","2021_PARCE_EEA_Batch1_EL-508",1001,"Cello_assay","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5807","508","1","A","H05","2021_PARCE_EEA_Batch1_EL-508",1193,"NAG_assay","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5808","508","1","A","B07","2021_PARCE_EEA_Batch1_EL-508",4883,"quench_MUB2.5","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5809","508","1","A","G12","2021_PARCE_EEA_Batch1_EL-508",62,"Buf","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5810","508","1","A","C06","2021_PARCE_EEA_Batch1_EL-508",973,"Cello_assay","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5811","508","1","A","G01","2021_PARCE_EEA_Batch1_EL-508",16533,"P_sub_blank","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5812","508","1","A","A04","2021_PARCE_EEA_Batch1_EL-508",16776,"P_assay","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5813","508","1","A","A05","2021_PARCE_EEA_Batch1_EL-508",1148,"NAG_assay","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5814","508","1","A","C12","2021_PARCE_EEA_Batch1_EL-508",60,"Buf","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5815","508","1","A","B03","2021_PARCE_EEA_Batch1_EL-508",6659,"BG_assay","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5816","508","1","A","B02","2021_PARCE_EEA_Batch1_EL-508",295,"NAG_sub_blank","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5817","508","1","A","F08","2021_PARCE_EEA_Batch1_EL-508",1287,"quench_MUB0.625","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5818","508","1","A","E01","2021_PARCE_EEA_Batch1_EL-508",15665,"P_sub_blank","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5819","508","1","A","D08","2021_PARCE_EEA_Batch1_EL-508",2351,"quench_MUB1.25","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5820","508","1","A","F02","2021_PARCE_EEA_Batch1_EL-508",484,"Cello_sub_blank","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5821","508","1","A","E07","2021_PARCE_EEA_Batch1_EL-508",1675,"quench_MUB0.625","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5822","508","1","A","E08","2021_PARCE_EEA_Batch1_EL-508",1106,"quench_MUB0.625","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5823","508","1","A","E02","2021_PARCE_EEA_Batch1_EL-508",508,"Cello_sub_blank","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5824","508","1","A","D04","2021_PARCE_EEA_Batch1_EL-508",15445,"P_assay","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5825","508","1","A","G02","2021_PARCE_EEA_Batch1_EL-508",500,"Cello_sub_blank","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5826","508","1","A","D12","2021_PARCE_EEA_Batch1_EL-508",59,"Buf","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5827","508","1","A","G03","2021_PARCE_EEA_Batch1_EL-508",5971,"BG_assay","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5828","508","1","A","F11","2021_PARCE_EEA_Batch1_EL-508",121,"Hombl","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5829","508","1","A","D05","2021_PARCE_EEA_Batch1_EL-508",1072,"NAG_assay","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5830","508","1","A","F05","2021_PARCE_EEA_Batch1_EL-508",1129,"NAG_assay","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5831","508","1","A","H07","2021_PARCE_EEA_Batch1_EL-508",440,"quench_MUB0.16","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5832","508","1","A","F03","2021_PARCE_EEA_Batch1_EL-508",6856,"BG_assay","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5833","508","1","A","A11","2021_PARCE_EEA_Batch1_EL-508",130,"Hombl","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5834","508","1","A","C02","2021_PARCE_EEA_Batch1_EL-508",487,"NAG_sub_blank","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5835","508","1","A","C05","2021_PARCE_EEA_Batch1_EL-508",1033,"NAG_assay","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5836","508","1","A","G11","2021_PARCE_EEA_Batch1_EL-508",147,"Hombl","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5837","508","1","A","B04","2021_PARCE_EEA_Batch1_EL-508",19212,"P_assay","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5838","508","1","A","B01","2021_PARCE_EEA_Batch1_EL-508",412,"BG_sub_blank","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5839","508","1","A","G07","2021_PARCE_EEA_Batch1_EL-508",458,"quench_MUB0.16","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5840","508","1","A","D07","2021_PARCE_EEA_Batch1_EL-508",3035,"quench_MUB1.25","0-15",0.5285,"15:53","16:56","16:57",0.0906,0.4806,""
"5841","509","6","A","B02","2021_PARCE_EEA_Batch6_EL-509",1124,"NAG_sub_blank","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5842","509","6","A","C03","2021_PARCE_EEA_Batch6_EL-509",23544,"BG_assay","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5843","509","6","A","F02","2021_PARCE_EEA_Batch6_EL-509",547,"Cello_sub_blank","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5844","509","6","A","D01","2021_PARCE_EEA_Batch6_EL-509",436,"BG_sub_blank","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5845","509","6","A","A01","2021_PARCE_EEA_Batch6_EL-509",410,"BG_sub_blank","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5846","509","6","A","F12","2021_PARCE_EEA_Batch6_EL-509",65,"Buf","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5847","509","6","A","C12","2021_PARCE_EEA_Batch6_EL-509",68,"Buf","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5848","509","6","A","E07","2021_PARCE_EEA_Batch6_EL-509",4289,"quench_MUB0.625","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5849","509","6","A","B07","2021_PARCE_EEA_Batch6_EL-509",17172,"quench_MUB2.5","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5850","509","6","A","H08","2021_PARCE_EEA_Batch6_EL-509",1320,"quench_MUB0.16","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5851","509","6","A","G11","2021_PARCE_EEA_Batch6_EL-509",267,"Hombl","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5852","509","6","A","D06","2021_PARCE_EEA_Batch6_EL-509",4022,"Cello_assay","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5853","509","6","A","D04","2021_PARCE_EEA_Batch6_EL-509",60120,"P_assay","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5854","509","6","A","F01","2021_PARCE_EEA_Batch6_EL-509",14312,"P_sub_blank","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5855","509","6","A","D07","2021_PARCE_EEA_Batch6_EL-509",9119,"quench_MUB1.25","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5856","509","6","A","C04","2021_PARCE_EEA_Batch6_EL-509",70721,"P_assay","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5857","509","6","A","B06","2021_PARCE_EEA_Batch6_EL-509",2524,"Cello_assay","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5858","509","6","A","E04","2021_PARCE_EEA_Batch6_EL-509",48423,"P_assay","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5859","509","6","A","D02","2021_PARCE_EEA_Batch6_EL-509",1074,"NAG_sub_blank","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5860","509","6","A","C07","2021_PARCE_EEA_Batch6_EL-509",8532,"quench_MUB1.25","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5861","509","6","A","E06","2021_PARCE_EEA_Batch6_EL-509",5223,"Cello_assay","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5862","509","6","A","H05","2021_PARCE_EEA_Batch6_EL-509",3587,"NAG_assay","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5863","509","6","A","C08","2021_PARCE_EEA_Batch6_EL-509",10096,"quench_MUB1.25","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5864","509","6","A","H04","2021_PARCE_EEA_Batch6_EL-509",66713,"P_assay","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5865","509","6","A","D11","2021_PARCE_EEA_Batch6_EL-509",273,"Hombl","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5866","509","6","A","A06","2021_PARCE_EEA_Batch6_EL-509",3077,"Cello_assay","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5867","509","6","A","G04","2021_PARCE_EEA_Batch6_EL-509",72730,"P_assay","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5868","509","6","A","E03","2021_PARCE_EEA_Batch6_EL-509",23567,"BG_assay","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5869","509","6","A","G05","2021_PARCE_EEA_Batch6_EL-509",4924,"NAG_assay","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5870","509","6","A","H03","2021_PARCE_EEA_Batch6_EL-509",27438,"BG_assay","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5871","509","6","A","H12","2021_PARCE_EEA_Batch6_EL-509",59,"Buf","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5872","509","6","A","A11","2021_PARCE_EEA_Batch6_EL-509",263,"Hombl","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5873","509","6","A","A02","2021_PARCE_EEA_Batch6_EL-509",1193,"NAG_sub_blank","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5874","509","6","A","H06","2021_PARCE_EEA_Batch6_EL-509",3112,"Cello_assay","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5875","509","6","A","H11","2021_PARCE_EEA_Batch6_EL-509",274,"Hombl","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5876","509","6","A","G08","2021_PARCE_EEA_Batch6_EL-509",1230,"quench_MUB0.16","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5877","509","6","A","C06","2021_PARCE_EEA_Batch6_EL-509",4079,"Cello_assay","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5878","509","6","A","E01","2021_PARCE_EEA_Batch6_EL-509",14104,"P_sub_blank","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5879","509","6","A","D08","2021_PARCE_EEA_Batch6_EL-509",11366,"quench_MUB1.25","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5880","509","6","A","G01","2021_PARCE_EEA_Batch6_EL-509",15152,"P_sub_blank","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5881","509","6","A","H02","2021_PARCE_EEA_Batch6_EL-509",568,"Cello_sub_blank","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5882","509","6","A","F05","2021_PARCE_EEA_Batch6_EL-509",4243,"NAG_assay","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5883","509","6","A","H07","2021_PARCE_EEA_Batch6_EL-509",1227,"quench_MUB0.16","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5884","509","6","A","B04","2021_PARCE_EEA_Batch6_EL-509",83861,"P_assay","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5885","509","6","A","E11","2021_PARCE_EEA_Batch6_EL-509",279,"Hombl","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5886","509","6","A","F03","2021_PARCE_EEA_Batch6_EL-509",33699,"BG_assay","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5887","509","6","A","A04","2021_PARCE_EEA_Batch6_EL-509",53534,"P_assay","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5888","509","6","A","E05","2021_PARCE_EEA_Batch6_EL-509",5238,"NAG_assay","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5889","509","6","A","D12","2021_PARCE_EEA_Batch6_EL-509",67,"Buf","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5890","509","6","A","C01","2021_PARCE_EEA_Batch6_EL-509",408,"BG_sub_blank","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5891","509","6","A","E02","2021_PARCE_EEA_Batch6_EL-509",571,"Cello_sub_blank","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5892","509","6","A","F08","2021_PARCE_EEA_Batch6_EL-509",5511,"quench_MUB0.625","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5893","509","6","A","C02","2021_PARCE_EEA_Batch6_EL-509",1166,"NAG_sub_blank","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5894","509","6","A","A03","2021_PARCE_EEA_Batch6_EL-509",36142,"BG_assay","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5895","509","6","A","B01","2021_PARCE_EEA_Batch6_EL-509",418,"BG_sub_blank","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5896","509","6","A","E12","2021_PARCE_EEA_Batch6_EL-509",70,"Buf","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5897","509","6","A","B08","2021_PARCE_EEA_Batch6_EL-509",19553,"quench_MUB2.5","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5898","509","6","A","C11","2021_PARCE_EEA_Batch6_EL-509",271,"Hombl","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5899","509","6","A","G07","2021_PARCE_EEA_Batch6_EL-509",1221,"quench_MUB0.16","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5900","509","6","A","A07","2021_PARCE_EEA_Batch6_EL-509",13994,"quench_MUB2.5","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5901","509","6","A","G03","2021_PARCE_EEA_Batch6_EL-509",32996,"BG_assay","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5902","509","6","A","A12","2021_PARCE_EEA_Batch6_EL-509",58,"Buf","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5903","509","6","A","B03","2021_PARCE_EEA_Batch6_EL-509",27794,"BG_assay","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5904","509","6","A","G06","2021_PARCE_EEA_Batch6_EL-509",4315,"Cello_assay","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5905","509","6","A","B12","2021_PARCE_EEA_Batch6_EL-509",62,"Buf","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5906","509","6","A","H01","2021_PARCE_EEA_Batch6_EL-509",13502,"P_sub_blank","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5907","509","6","A","F07","2021_PARCE_EEA_Batch6_EL-509",4588,"quench_MUB0.625","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5908","509","6","A","B11","2021_PARCE_EEA_Batch6_EL-509",264,"Hombl","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5909","509","6","A","G02","2021_PARCE_EEA_Batch6_EL-509",614,"Cello_sub_blank","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5910","509","6","A","G12","2021_PARCE_EEA_Batch6_EL-509",67,"Buf","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5911","509","6","A","F06","2021_PARCE_EEA_Batch6_EL-509",4312,"Cello_assay","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5912","509","6","A","F11","2021_PARCE_EEA_Batch6_EL-509",304,"Hombl","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5913","509","6","A","A08","2021_PARCE_EEA_Batch6_EL-509",19341,"quench_MUB2.5","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5914","509","6","A","F04","2021_PARCE_EEA_Batch6_EL-509",68791,"P_assay","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5915","509","6","A","E08","2021_PARCE_EEA_Batch6_EL-509",4902,"quench_MUB0.625","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5916","509","6","A","D03","2021_PARCE_EEA_Batch6_EL-509",27165,"BG_assay","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5917","509","6","A","A05","2021_PARCE_EEA_Batch6_EL-509",5063,"NAG_assay","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5918","509","6","A","C05","2021_PARCE_EEA_Batch6_EL-509",5066,"NAG_assay","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5919","509","6","A","D05","2021_PARCE_EEA_Batch6_EL-509",4753,"NAG_assay","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5920","509","6","A","B05","2021_PARCE_EEA_Batch6_EL-509",5285,"NAG_assay","0-15",0.51,"11:34","12:36","12:37",0.0969,0.4606,""
"5921","510","6","A","G07","2021_PARCE_EEA_Batch6_EL-510",782,"quench_MUB0.16","0-15",0.54,"11:35","12:38","12:39",0.0895,0.4917,""
"5922","510","6","A","A02","2021_PARCE_EEA_Batch6_EL-510",603,"NAG_sub_blank","0-15",0.54,"11:35","12:38","12:39",0.0895,0.4917,""
"5923","510","6","A","D03","2021_PARCE_EEA_Batch6_EL-510",21865,"BG_assay","0-15",0.54,"11:35","12:38","12:39",0.0895,0.4917,""
"5924","510","6","A","B04","2021_PARCE_EEA_Batch6_EL-510",71843,"P_assay","0-15",0.54,"11:35","12:38","12:39",0.0895,0.4917,""
"5925","510","6","A","C02","2021_PARCE_EEA_Batch6_EL-510",611,"NAG_sub_blank","0-15",0.54,"11:35","12:38","12:39",0.0895,0.4917,""
"5926","510","6","A","F12","2021_PARCE_EEA_Batch6_EL-510",73,"Buf","0-15",0.54,"11:35","12:38","12:39",0.0895,0.4917,""
"5927","510","6","A","H01","2021_PARCE_EEA_Batch6_EL-510",13540,"P_sub_blank","0-15",0.54,"11:35","12:38","12:39",0.0895,0.4917,""
"5928","510","6","A","H06","2021_PARCE_EEA_Batch6_EL-510",4446,"Cello_assay","0-15",0.54,"11:35","12:38","12:39",0.0895,0.4917,""
"5929","510","6","A","G04","2021_PARCE_EEA_Batch6_EL-510",65224,"P_assay","0-15",0.54,"11:35","12:38","12:39",0.0895,0.4917,""
"5930","510","6","A","H04","2021_PARCE_EEA_Batch6_EL-510",38935,"P_assay","0-15",0.54,"11:35","12:38","12:39",0.0895,0.4917,""
"5931","510","6","A","G05","2021_PARCE_EEA_Batch6_EL-510",3285,"NAG_assay","0-15",0.54,"11:35","12:38","12:39",0.0895,0.4917,""
"5932","510","6","A","C01","2021_PARCE_EEA_Batch6_EL-510",440,"BG_sub_blank","0-15",0.54,"11:35","12:38","12:39",0.0895,0.4917,""
"5933","510","6","A","C12","2021_PARCE_EEA_Batch6_EL-510",68,"Buf","0-15",0.54,"11:35","12:38","12:39",0.0895,0.4917,""
"5934","510","6","A","D01","2021_PARCE_EEA_Batch6_EL-510",454,"BG_sub_blank","0-15",0.54,"11:35","12:38","12:39",0.0895,0.4917,""
"5935","510","6","A","C06","2021_PARCE_EEA_Batch6_EL-510",3429,"Cello_assay","0-15",0.54,"11:35","12:38","12:39",0.0895,0.4917,""
"5936","510","6","A","C04","2021_PARCE_EEA_Batch6_EL-510",59392,"P_assay","0-15",0.54,"11:35","12:38","12:39",0.0895,0.4917,""
"5937","510","6","A","H05","2021_PARCE_EEA_Batch6_EL-510",3482,"NAG_assay","0-15",0.54,"11:35","12:38","12:39",0.0895,0.4917,""
"5938","510","6","A","B12","2021_PARCE_EEA_Batch6_EL-510",69,"Buf","0-15",0.54,"11:35","12:38","12:39",0.0895,0.4917,""
"5939","510","6","A","C03","2021_PARCE_EEA_Batch6_EL-510",16227,"BG_assay","0-15",0.54,"11:35","12:38","12:39",0.0895,0.4917,""
"5940","510","6","A","H03","2021_PARCE_EEA_Batch6_EL-510",13362,"BG_assay","0-15",0.54,"11:35","12:38","12:39",0.0895,0.4917,""
"5941","510","6","A","D12","2021_PARCE_EEA_Batch6_EL-510",68,"Buf","0-15",0.54,"11:35","12:38","12:39",0.0895,0.4917,""
"5942","510","6","A","E03","2021_PARCE_EEA_Batch6_EL-510",21892,"BG_assay","0-15",0.54,"11:35","12:38","12:39",0.0895,0.4917,""
"5943","510","6","A","B03","2021_PARCE_EEA_Batch6_EL-510",17715,"BG_assay","0-15",0.54,"11:35","12:38","12:39",0.0895,0.4917,""
"5944","510","6","A","B07","2021_PARCE_EEA_Batch6_EL-510",20599,"quench_MUB2.5","0-15",0.54,"11:35","12:38","12:39",0.0895,0.4917,""
"5945","510","6","A","D08","2021_PARCE_EEA_Batch6_EL-510",6720,"quench_MUB1.25","0-15",0.54,"11:35","12:38","12:39",0.0895,0.4917,""
"5946","510","6","A","B06","2021_PARCE_EEA_Batch6_EL-510",3052,"Cello_assay","0-15",0.54,"11:35","12:38","12:39",0.0895,0.4917,""
"5947","510","6","A","D07","2021_PARCE_EEA_Batch6_EL-510",7125,"quench_MUB1.25","0-15",0.54,"11:35","12:38","12:39",0.0895,0.4917,""
"5948","510","6","A","G02","2021_PARCE_EEA_Batch6_EL-510",593,"Cello_sub_blank","0-15",0.54,"11:35","12:38","12:39",0.0895,0.4917,""
"5949","510","6","A","A12","2021_PARCE_EEA_Batch6_EL-510",79,"Buf","0-15",0.54,"11:35","12:38","12:39",0.0895,0.4917,""
"5950","510","6","A","G11","2021_PARCE_EEA_Batch6_EL-510",134,"Hombl","0-15",0.54,"11:35","12:38","12:39",0.0895,0.4917,""
"5951","510","6","A","B05","2021_PARCE_EEA_Batch6_EL-510",2807,"NAG_assay","0-15",0.54,"11:35","12:38","12:39",0.0895,0.4917,""
"5952","510","6","A","F03","2021_PARCE_EEA_Batch6_EL-510",14748,"BG_assay","0-15",0.54,"11:35","12:38","12:39",0.0895,0.4917,""
"5953","510","6","A","A05","2021_PARCE_EEA_Batch6_EL-510",3136,"NAG_assay","0-15",0.54,"11:35","12:38","12:39",0.0895,0.4917,""
"5954","510","6","A","C08","2021_PARCE_EEA_Batch6_EL-510",6244,"quench_MUB1.25","0-15",0.54,"11:35","12:38","12:39",0.0895,0.4917,""
"5955","510","6","A","D04","2021_PARCE_EEA_Batch6_EL-510",72328,"P_assay","0-15",0.54,"11:35","12:38","12:39",0.0895,0.4917,""
